district_id,district_name,number_of_crime,crime_cleared,avg_crime,level,score,method,month_num,year
350901,Jombang,0,0,0,low,100,kmeans,1,2020
350901,Jombang,3,3,0,low,98,kmeans,2,2020
350901,Jombang,1,1,0,low,100,kmeans,3,2020
350901,Jombang,1,1,0,low,100,kmeans,4,2020
350901,Jombang,1,1,0,low,100,kmeans,5,2020
350901,Jombang,0,0,0,low,100,kmeans,6,2020
350901,Jombang,3,2,0,low,98,kmeans,7,2020
350901,Jombang,1,0,0,low,100,kmeans,8,2020
350901,Jombang,4,4,0,low,97,kmeans,9,2020
350901,Jombang,1,0,0,low,100,kmeans,10,2020
350901,Jombang,0,0,0,low,100,kmeans,11,2020
350901,Jombang,1,2,0,low,100,kmeans,12,2020
350901,Jombang,4,4,0,low,97,kmeans,1,2021
350901,Jombang,3,3,0,low,98,kmeans,2,2021
350901,Jombang,2,2,0,low,99,kmeans,3,2021
350901,Jombang,3,3,0,low,98,kmeans,4,2021
350901,Jombang,3,0,0,low,98,kmeans,5,2021
350901,Jombang,4,3,0,low,97,kmeans,6,2021
350901,Jombang,1,1,0,low,100,kmeans,7,2021
350901,Jombang,2,2,0,low,99,kmeans,8,2021
350901,Jombang,1,1,0,low,100,kmeans,9,2021
350901,Jombang,2,2,0,low,99,kmeans,10,2021
350901,Jombang,2,2,0,low,99,kmeans,11,2021
350901,Jombang,5,5,0,low,96,kmeans,12,2021
350901,Jombang,4,2,0,low,97,kmeans,1,2022
350901,Jombang,2,3,0,low,99,kmeans,2,2022
350901,Jombang,1,0,0,low,100,kmeans,3,2022
350901,Jombang,0,0,0,low,100,kmeans,4,2022
350901,Jombang,0,0,0,low,100,kmeans,5,2022
350901,Jombang,1,1,0,low,100,kmeans,6,2022
350901,Jombang,1,1,0,low,100,kmeans,7,2022
350901,Jombang,2,2,0,low,99,kmeans,8,2022
350901,Jombang,3,3,0,low,98,kmeans,9,2022
350901,Jombang,5,5,0,low,96,kmeans,10,2022
350901,Jombang,0,0,0,low,100,kmeans,11,2022
350901,Jombang,4,4,0,low,97,kmeans,12,2022
350901,Jombang,1,1,0,low,100,kmeans,1,2023
350901,Jombang,1,1,0,low,100,kmeans,2,2023
350901,Jombang,1,1,0,low,100,kmeans,3,2023
350901,Jombang,1,1,0,low,100,kmeans,4,2023
350901,Jombang,0,0,0,low,100,kmeans,5,2023
350901,Jombang,1,1,0,low,100,kmeans,6,2023
350901,Jombang,1,1,0,low,100,kmeans,7,2023
350901,Jombang,2,2,0,low,99,kmeans,8,2023
350901,Jombang,3,3,0,low,98,kmeans,9,2023
350901,Jombang,6,6,0,low,95,kmeans,10,2023
350901,Jombang,6,5,0,low,95,kmeans,11,2023
350901,Jombang,3,4,0,low,98,kmeans,12,2023
350901,Jombang,1,1,0,low,100,kmeans,1,2024
350901,Jombang,1,1,0,low,100,kmeans,2,2024
350901,Jombang,4,4,0,low,97,kmeans,3,2024
350901,Jombang,2,2,0,low,99,kmeans,4,2024
350901,Jombang,2,2,0,low,99,kmeans,5,2024
350901,Jombang,1,1,0,low,100,kmeans,6,2024
350901,Jombang,2,2,0,low,99,kmeans,7,2024
350901,Jombang,3,3,0,low,98,kmeans,8,2024
350901,Jombang,2,2,0,low,99,kmeans,9,2024
350901,Jombang,3,3,0,low,98,kmeans,10,2024
350901,Jombang,0,0,0,low,100,kmeans,11,2024
350901,Jombang,0,0,0,low,100,kmeans,12,2024
350902,Kencong,4,3,0,low,97,kmeans,1,2020
350902,Kencong,1,0,0,low,100,kmeans,2,2020
350902,Kencong,1,1,0,low,100,kmeans,3,2020
350902,Kencong,0,0,0,low,100,kmeans,4,2020
350902,Kencong,0,0,0,low,100,kmeans,5,2020
350902,Kencong,0,0,0,low,100,kmeans,6,2020
350902,Kencong,1,1,0,low,100,kmeans,7,2020
350902,Kencong,2,2,0,low,99,kmeans,8,2020
350902,Kencong,0,0,0,low,100,kmeans,9,2020
350902,Kencong,2,2,0,low,99,kmeans,10,2020
350902,Kencong,0,0,0,low,100,kmeans,11,2020
350902,Kencong,0,0,0,low,100,kmeans,12,2020
350902,Kencong,2,1,0,low,99,kmeans,1,2021
350902,Kencong,1,1,0,low,100,kmeans,2,2021
350902,Kencong,2,2,0,low,99,kmeans,3,2021
350902,Kencong,3,2,0,low,98,kmeans,4,2021
350902,Kencong,1,1,0,low,100,kmeans,5,2021
350902,Kencong,2,2,0,low,99,kmeans,6,2021
350902,Kencong,1,1,0,low,100,kmeans,7,2021
350902,Kencong,3,1,0,low,98,kmeans,8,2021
350902,Kencong,2,2,0,low,99,kmeans,9,2021
350902,Kencong,0,0,0,low,100,kmeans,10,2021
350902,Kencong,1,1,0,low,100,kmeans,11,2021
350902,Kencong,0,0,0,low,100,kmeans,12,2021
350902,Kencong,0,0,0,low,100,kmeans,1,2022
350902,Kencong,3,2,0,low,98,kmeans,2,2022
350902,Kencong,0,0,0,low,100,kmeans,3,2022
350902,Kencong,0,0,0,low,100,kmeans,4,2022
350902,Kencong,3,3,0,low,98,kmeans,5,2022
350902,Kencong,1,1,0,low,100,kmeans,6,2022
350902,Kencong,1,0,0,low,100,kmeans,7,2022
350902,Kencong,0,0,0,low,100,kmeans,8,2022
350902,Kencong,2,2,0,low,99,kmeans,9,2022
350902,Kencong,3,3,0,low,98,kmeans,10,2022
350902,Kencong,3,3,0,low,98,kmeans,11,2022
350902,Kencong,1,1,0,low,100,kmeans,12,2022
350902,Kencong,2,1,0,low,99,kmeans,1,2023
350902,Kencong,2,2,0,low,99,kmeans,2,2023
350902,Kencong,0,0,0,low,100,kmeans,3,2023
350902,Kencong,0,0,0,low,100,kmeans,4,2023
350902,Kencong,3,2,0,low,98,kmeans,5,2023
350902,Kencong,3,3,0,low,98,kmeans,6,2023
350902,Kencong,1,1,0,low,100,kmeans,7,2023
350902,Kencong,1,1,0,low,100,kmeans,8,2023
350902,Kencong,4,4,0,low,97,kmeans,9,2023
350902,Kencong,2,1,0,low,99,kmeans,10,2023
350902,Kencong,2,2,0,low,99,kmeans,11,2023
350902,Kencong,1,0,0,low,100,kmeans,12,2023
350902,Kencong,3,3,0,low,98,kmeans,1,2024
350902,Kencong,2,2,0,low,99,kmeans,2,2024
350902,Kencong,2,0,0,low,99,kmeans,3,2024
350902,Kencong,3,3,0,low,98,kmeans,4,2024
350902,Kencong,3,3,0,low,98,kmeans,5,2024
350902,Kencong,4,3,0,low,97,kmeans,6,2024
350902,Kencong,1,0,0,low,100,kmeans,7,2024
350902,Kencong,3,3,0,low,98,kmeans,8,2024
350902,Kencong,1,0,0,low,100,kmeans,9,2024
350902,Kencong,2,2,0,low,99,kmeans,10,2024
350902,Kencong,0,0,0,low,100,kmeans,11,2024
350902,Kencong,0,0,0,low,100,kmeans,12,2024
350903,Sumberbaru,7,5,0,high,94,kmeans,1,2020
350903,Sumberbaru,4,2,0,high,97,kmeans,2,2020
350903,Sumberbaru,3,1,0,high,98,kmeans,3,2020
350903,Sumberbaru,4,1,0,high,97,kmeans,4,2020
350903,Sumberbaru,3,1,0,high,98,kmeans,5,2020
350903,Sumberbaru,5,3,0,high,96,kmeans,6,2020
350903,Sumberbaru,6,6,0,high,95,kmeans,7,2020
350903,Sumberbaru,4,3,0,high,97,kmeans,8,2020
350903,Sumberbaru,3,3,0,high,98,kmeans,9,2020
350903,Sumberbaru,6,5,0,high,95,kmeans,10,2020
350903,Sumberbaru,6,5,0,high,95,kmeans,11,2020
350903,Sumberbaru,0,0,0,low,100,kmeans,12,2020
350903,Sumberbaru,5,5,0,high,96,kmeans,1,2021
350903,Sumberbaru,4,3,0,high,97,kmeans,2,2021
350903,Sumberbaru,3,2,0,high,98,kmeans,3,2021
350903,Sumberbaru,7,6,0,high,94,kmeans,4,2021
350903,Sumberbaru,2,1,0,high,99,kmeans,5,2021
350903,Sumberbaru,4,4,0,high,97,kmeans,6,2021
350903,Sumberbaru,2,2,0,high,99,kmeans,7,2021
350903,Sumberbaru,1,1,0,high,100,kmeans,8,2021
350903,Sumberbaru,2,1,0,high,99,kmeans,9,2021
350903,Sumberbaru,0,0,0,low,100,kmeans,10,2021
350903,Sumberbaru,3,3,0,high,98,kmeans,11,2021
350903,Sumberbaru,4,2,0,high,97,kmeans,12,2021
350903,Sumberbaru,3,2,0,high,98,kmeans,1,2022
350903,Sumberbaru,2,3,0,high,99,kmeans,2,2022
350903,Sumberbaru,2,2,0,high,99,kmeans,3,2022
350903,Sumberbaru,2,2,0,high,99,kmeans,4,2022
350903,Sumberbaru,3,3,0,high,98,kmeans,5,2022
350903,Sumberbaru,2,2,0,high,99,kmeans,6,2022
350903,Sumberbaru,1,1,0,high,100,kmeans,7,2022
350903,Sumberbaru,1,0,0,high,100,kmeans,8,2022
350903,Sumberbaru,4,4,0,high,97,kmeans,9,2022
350903,Sumberbaru,2,3,0,high,99,kmeans,10,2022
350903,Sumberbaru,1,1,0,high,100,kmeans,11,2022
350903,Sumberbaru,0,0,0,low,100,kmeans,12,2022
350903,Sumberbaru,3,2,0,high,98,kmeans,1,2023
350903,Sumberbaru,2,2,0,high,99,kmeans,2,2023
350903,Sumberbaru,1,1,0,high,100,kmeans,3,2023
350903,Sumberbaru,2,2,0,high,99,kmeans,4,2023
350903,Sumberbaru,1,1,0,high,100,kmeans,5,2023
350903,Sumberbaru,1,1,0,high,100,kmeans,6,2023
350903,Sumberbaru,2,2,0,high,99,kmeans,7,2023
350903,Sumberbaru,4,3,0,high,97,kmeans,8,2023
350903,Sumberbaru,4,2,0,high,97,kmeans,9,2023
350903,Sumberbaru,1,3,0,high,100,kmeans,10,2023
350903,Sumberbaru,2,2,0,high,99,kmeans,11,2023
350903,Sumberbaru,0,0,0,low,100,kmeans,12,2023
350903,Sumberbaru,2,2,0,high,99,kmeans,1,2024
350903,Sumberbaru,0,0,0,low,100,kmeans,2,2024
350903,Sumberbaru,1,1,0,high,100,kmeans,3,2024
350903,Sumberbaru,2,2,0,high,99,kmeans,4,2024
350903,Sumberbaru,3,3,0,high,98,kmeans,5,2024
350903,Sumberbaru,2,3,0,high,99,kmeans,6,2024
350903,Sumberbaru,3,2,0,high,98,kmeans,7,2024
350903,Sumberbaru,3,3,0,high,98,kmeans,8,2024
350903,Sumberbaru,4,3,0,high,97,kmeans,9,2024
350903,Sumberbaru,3,2,0,high,98,kmeans,10,2024
350903,Sumberbaru,0,0,0,low,100,kmeans,11,2024
350903,Sumberbaru,0,0,0,low,100,kmeans,12,2024
350904,Gumukmas,6,6,0,low,95,kmeans,1,2020
350904,Gumukmas,1,1,0,low,100,kmeans,2,2020
350904,Gumukmas,1,1,0,low,100,kmeans,3,2020
350904,Gumukmas,3,3,0,low,98,kmeans,4,2020
350904,Gumukmas,0,0,0,low,100,kmeans,5,2020
350904,Gumukmas,1,1,0,low,100,kmeans,6,2020
350904,Gumukmas,0,0,0,low,100,kmeans,7,2020
350904,Gumukmas,2,2,0,low,99,kmeans,8,2020
350904,Gumukmas,0,0,0,low,100,kmeans,9,2020
350904,Gumukmas,1,1,0,low,100,kmeans,10,2020
350904,Gumukmas,0,0,0,low,100,kmeans,11,2020
350904,Gumukmas,1,0,0,low,100,kmeans,12,2020
350904,Gumukmas,1,1,0,low,100,kmeans,1,2021
350904,Gumukmas,2,2,0,low,99,kmeans,2,2021
350904,Gumukmas,2,2,0,low,99,kmeans,3,2021
350904,Gumukmas,3,0,0,low,98,kmeans,4,2021
350904,Gumukmas,3,3,0,low,98,kmeans,5,2021
350904,Gumukmas,8,7,0,low,93,kmeans,6,2021
350904,Gumukmas,3,3,0,low,98,kmeans,7,2021
350904,Gumukmas,0,0,0,low,100,kmeans,8,2021
350904,Gumukmas,0,0,0,low,100,kmeans,9,2021
350904,Gumukmas,0,0,0,low,100,kmeans,10,2021
350904,Gumukmas,0,0,0,low,100,kmeans,11,2021
350904,Gumukmas,5,2,0,low,96,kmeans,12,2021
350904,Gumukmas,4,2,0,low,97,kmeans,1,2022
350904,Gumukmas,2,2,0,low,99,kmeans,2,2022
350904,Gumukmas,5,3,0,low,96,kmeans,3,2022
350904,Gumukmas,2,1,0,low,99,kmeans,4,2022
350904,Gumukmas,1,1,0,low,100,kmeans,5,2022
350904,Gumukmas,0,0,0,low,100,kmeans,6,2022
350904,Gumukmas,0,0,0,low,100,kmeans,7,2022
350904,Gumukmas,2,2,0,low,99,kmeans,8,2022
350904,Gumukmas,1,1,0,low,100,kmeans,9,2022
350904,Gumukmas,0,0,0,low,100,kmeans,10,2022
350904,Gumukmas,1,1,0,low,100,kmeans,11,2022
350904,Gumukmas,0,0,0,low,100,kmeans,12,2022
350904,Gumukmas,1,1,0,low,100,kmeans,1,2023
350904,Gumukmas,1,1,0,low,100,kmeans,2,2023
350904,Gumukmas,0,0,0,low,100,kmeans,3,2023
350904,Gumukmas,1,1,0,low,100,kmeans,4,2023
350904,Gumukmas,1,1,0,low,100,kmeans,5,2023
350904,Gumukmas,1,1,0,low,100,kmeans,6,2023
350904,Gumukmas,1,1,0,low,100,kmeans,7,2023
350904,Gumukmas,1,1,0,low,100,kmeans,8,2023
350904,Gumukmas,1,1,0,low,100,kmeans,9,2023
350904,Gumukmas,1,1,0,low,100,kmeans,10,2023
350904,Gumukmas,1,1,0,low,100,kmeans,11,2023
350904,Gumukmas,0,0,0,low,100,kmeans,12,2023
350904,Gumukmas,1,1,0,low,100,kmeans,1,2024
350904,Gumukmas,1,1,0,low,100,kmeans,2,2024
350904,Gumukmas,0,0,0,low,100,kmeans,3,2024
350904,Gumukmas,6,6,0,low,95,kmeans,4,2024
350904,Gumukmas,4,4,0,low,97,kmeans,5,2024
350904,Gumukmas,1,1,0,low,100,kmeans,6,2024
350904,Gumukmas,1,1,0,low,100,kmeans,7,2024
350904,Gumukmas,1,1,0,low,100,kmeans,8,2024
350904,Gumukmas,1,1,0,low,100,kmeans,9,2024
350904,Gumukmas,4,4,0,low,97,kmeans,10,2024
350904,Gumukmas,0,0,0,low,100,kmeans,11,2024
350904,Gumukmas,0,0,0,low,100,kmeans,12,2024
350905,Umbulsari,1,1,0,high,100,kmeans,1,2020
350905,Umbulsari,2,2,0,high,99,kmeans,2,2020
350905,Umbulsari,1,1,0,high,100,kmeans,3,2020
350905,Umbulsari,4,4,0,high,97,kmeans,4,2020
350905,Umbulsari,8,6,0,high,93,kmeans,5,2020
350905,Umbulsari,1,1,0,high,100,kmeans,6,2020
350905,Umbulsari,2,3,0,high,99,kmeans,7,2020
350905,Umbulsari,1,0,0,high,100,kmeans,8,2020
350905,Umbulsari,3,2,0,high,98,kmeans,9,2020
350905,Umbulsari,2,0,0,high,99,kmeans,10,2020
350905,Umbulsari,1,1,0,high,100,kmeans,11,2020
350905,Umbulsari,2,2,0,high,99,kmeans,12,2020
350905,Umbulsari,0,0,0,low,100,kmeans,1,2021
350905,Umbulsari,2,1,0,low,99,kmeans,2,2021
350905,Umbulsari,2,1,0,low,99,kmeans,3,2021
350905,Umbulsari,2,2,0,low,99,kmeans,4,2021
350905,Umbulsari,2,2,0,low,99,kmeans,5,2021
350905,Umbulsari,2,1,0,low,99,kmeans,6,2021
350905,Umbulsari,4,3,0,low,97,kmeans,7,2021
350905,Umbulsari,1,1,0,low,100,kmeans,8,2021
350905,Umbulsari,1,0,0,low,100,kmeans,9,2021
350905,Umbulsari,3,2,0,low,98,kmeans,10,2021
350905,Umbulsari,4,2,0,low,97,kmeans,11,2021
350905,Umbulsari,3,2,0,low,98,kmeans,12,2021
350905,Umbulsari,3,2,0,low,98,kmeans,1,2022
350905,Umbulsari,4,1,0,low,97,kmeans,2,2022
350905,Umbulsari,3,1,0,low,98,kmeans,3,2022
350905,Umbulsari,2,0,0,low,99,kmeans,4,2022
350905,Umbulsari,3,1,0,low,98,kmeans,5,2022
350905,Umbulsari,2,2,0,low,99,kmeans,6,2022
350905,Umbulsari,0,0,0,low,100,kmeans,7,2022
350905,Umbulsari,0,0,0,low,100,kmeans,8,2022
350905,Umbulsari,2,2,0,low,99,kmeans,9,2022
350905,Umbulsari,2,1,0,low,99,kmeans,10,2022
350905,Umbulsari,1,1,0,low,100,kmeans,11,2022
350905,Umbulsari,2,1,0,low,99,kmeans,12,2022
350905,Umbulsari,1,1,0,low,100,kmeans,1,2023
350905,Umbulsari,1,1,0,low,100,kmeans,2,2023
350905,Umbulsari,2,2,0,low,99,kmeans,3,2023
350905,Umbulsari,2,2,0,low,99,kmeans,4,2023
350905,Umbulsari,1,1,0,low,100,kmeans,5,2023
350905,Umbulsari,3,3,0,low,98,kmeans,6,2023
350905,Umbulsari,1,1,0,low,100,kmeans,7,2023
350905,Umbulsari,3,3,0,low,98,kmeans,8,2023
350905,Umbulsari,2,2,0,low,99,kmeans,9,2023
350905,Umbulsari,3,3,0,low,98,kmeans,10,2023
350905,Umbulsari,1,0,0,low,100,kmeans,11,2023
350905,Umbulsari,1,1,0,low,100,kmeans,12,2023
350905,Umbulsari,0,0,0,low,100,kmeans,1,2024
350905,Umbulsari,1,1,0,low,100,kmeans,2,2024
350905,Umbulsari,2,2,0,low,99,kmeans,3,2024
350905,Umbulsari,4,4,0,low,97,kmeans,4,2024
350905,Umbulsari,0,0,0,low,100,kmeans,5,2024
350905,Umbulsari,2,2,0,low,99,kmeans,6,2024
350905,Umbulsari,5,5,0,low,96,kmeans,7,2024
350905,Umbulsari,1,1,0,low,100,kmeans,8,2024
350905,Umbulsari,0,0,0,low,100,kmeans,9,2024
350905,Umbulsari,1,1,0,low,100,kmeans,10,2024
350905,Umbulsari,0,0,0,low,100,kmeans,11,2024
350905,Umbulsari,0,0,0,low,100,kmeans,12,2024
350906,Tanggul,4,2,0,high,97,kmeans,1,2020
350906,Tanggul,4,3,0,high,97,kmeans,2,2020
350906,Tanggul,4,2,0,high,97,kmeans,3,2020
350906,Tanggul,7,3,0,high,94,kmeans,4,2020
350906,Tanggul,5,4,0,high,96,kmeans,5,2020
350906,Tanggul,4,3,0,high,97,kmeans,6,2020
350906,Tanggul,7,5,0,high,94,kmeans,7,2020
350906,Tanggul,4,3,0,high,97,kmeans,8,2020
350906,Tanggul,7,7,0,high,94,kmeans,9,2020
350906,Tanggul,8,7,0,high,93,kmeans,10,2020
350906,Tanggul,6,4,0,high,95,kmeans,11,2020
350906,Tanggul,1,0,0,high,100,kmeans,12,2020
350906,Tanggul,0,0,0,low,100,kmeans,1,2021
350906,Tanggul,4,3,0,high,97,kmeans,2,2021
350906,Tanggul,5,5,0,high,96,kmeans,3,2021
350906,Tanggul,1,1,0,high,100,kmeans,4,2021
350906,Tanggul,5,5,0,high,96,kmeans,5,2021
350906,Tanggul,3,1,0,high,98,kmeans,6,2021
350906,Tanggul,7,6,0,high,94,kmeans,7,2021
350906,Tanggul,4,2,0,high,97,kmeans,8,2021
350906,Tanggul,6,4,0,high,95,kmeans,9,2021
350906,Tanggul,7,6,0,high,94,kmeans,10,2021
350906,Tanggul,5,3,0,high,96,kmeans,11,2021
350906,Tanggul,11,6,0,high,90,kmeans,12,2021
350906,Tanggul,4,2,0,high,97,kmeans,1,2022
350906,Tanggul,4,3,0,high,97,kmeans,2,2022
350906,Tanggul,3,2,0,high,98,kmeans,3,2022
350906,Tanggul,3,1,0,high,98,kmeans,4,2022
350906,Tanggul,6,2,0,high,95,kmeans,5,2022
350906,Tanggul,5,5,0,high,96,kmeans,6,2022
350906,Tanggul,14,7,0,high,88,kmeans,7,2022
350906,Tanggul,1,3,0,high,100,kmeans,8,2022
350906,Tanggul,8,8,0,high,93,kmeans,9,2022
350906,Tanggul,3,3,0,high,98,kmeans,10,2022
350906,Tanggul,8,7,0,high,93,kmeans,11,2022
350906,Tanggul,2,2,0,high,99,kmeans,12,2022
350906,Tanggul,1,1,0,high,100,kmeans,1,2023
350906,Tanggul,2,1,0,high,99,kmeans,2,2023
350906,Tanggul,4,2,0,high,97,kmeans,3,2023
350906,Tanggul,7,7,0,high,94,kmeans,4,2023
350906,Tanggul,12,13,0,high,89,kmeans,5,2023
350906,Tanggul,9,11,0,high,92,kmeans,6,2023
350906,Tanggul,2,2,0,high,99,kmeans,7,2023
350906,Tanggul,2,2,0,high,99,kmeans,8,2023
350906,Tanggul,3,3,0,high,98,kmeans,9,2023
350906,Tanggul,7,6,0,high,94,kmeans,10,2023
350906,Tanggul,2,2,0,high,99,kmeans,11,2023
350906,Tanggul,4,5,0,high,97,kmeans,12,2023
350906,Tanggul,0,0,0,low,100,kmeans,1,2024
350906,Tanggul,6,5,0,high,95,kmeans,2,2024
350906,Tanggul,6,6,0,high,95,kmeans,3,2024
350906,Tanggul,2,2,0,high,99,kmeans,4,2024
350906,Tanggul,3,3,0,high,98,kmeans,5,2024
350906,Tanggul,2,1,0,high,99,kmeans,6,2024
350906,Tanggul,2,3,0,high,99,kmeans,7,2024
350906,Tanggul,2,2,0,high,99,kmeans,8,2024
350906,Tanggul,4,3,0,high,97,kmeans,9,2024
350906,Tanggul,4,3,0,high,97,kmeans,10,2024
350906,Tanggul,0,0,0,low,100,kmeans,11,2024
350906,Tanggul,0,0,0,low,100,kmeans,12,2024
350907,Semboro,3,3,0,low,98,kmeans,1,2020
350907,Semboro,2,2,0,low,99,kmeans,2,2020
350907,Semboro,2,1,0,low,99,kmeans,3,2020
350907,Semboro,3,3,0,low,98,kmeans,4,2020
350907,Semboro,2,2,0,low,99,kmeans,5,2020
350907,Semboro,1,1,0,low,100,kmeans,6,2020
350907,Semboro,4,4,0,low,97,kmeans,7,2020
350907,Semboro,3,3,0,low,98,kmeans,8,2020
350907,Semboro,3,3,0,low,98,kmeans,9,2020
350907,Semboro,3,3,0,low,98,kmeans,10,2020
350907,Semboro,5,4,0,low,96,kmeans,11,2020
350907,Semboro,3,3,0,low,98,kmeans,12,2020
350907,Semboro,2,2,0,low,99,kmeans,1,2021
350907,Semboro,3,3,0,low,98,kmeans,2,2021
350907,Semboro,1,1,0,low,100,kmeans,3,2021
350907,Semboro,5,3,0,low,96,kmeans,4,2021
350907,Semboro,3,3,0,low,98,kmeans,5,2021
350907,Semboro,0,0,0,low,100,kmeans,6,2021
350907,Semboro,0,0,0,low,100,kmeans,7,2021
350907,Semboro,1,1,0,low,100,kmeans,8,2021
350907,Semboro,1,1,0,low,100,kmeans,9,2021
350907,Semboro,2,2,0,low,99,kmeans,10,2021
350907,Semboro,1,1,0,low,100,kmeans,11,2021
350907,Semboro,4,4,0,low,97,kmeans,12,2021
350907,Semboro,1,1,0,low,100,kmeans,1,2022
350907,Semboro,3,3,0,low,98,kmeans,2,2022
350907,Semboro,0,0,0,low,100,kmeans,3,2022
350907,Semboro,2,2,0,low,99,kmeans,4,2022
350907,Semboro,0,0,0,low,100,kmeans,5,2022
350907,Semboro,2,2,0,low,99,kmeans,6,2022
350907,Semboro,2,2,0,low,99,kmeans,7,2022
350907,Semboro,2,2,0,low,99,kmeans,8,2022
350907,Semboro,5,5,0,low,96,kmeans,9,2022
350907,Semboro,1,1,0,low,100,kmeans,10,2022
350907,Semboro,0,0,0,low,100,kmeans,11,2022
350907,Semboro,1,1,0,low,100,kmeans,12,2022
350907,Semboro,2,2,0,low,99,kmeans,1,2023
350907,Semboro,1,1,0,low,100,kmeans,2,2023
350907,Semboro,1,1,0,low,100,kmeans,3,2023
350907,Semboro,0,0,0,low,100,kmeans,4,2023
350907,Semboro,1,1,0,low,100,kmeans,5,2023
350907,Semboro,0,0,0,low,100,kmeans,6,2023
350907,Semboro,2,2,0,low,99,kmeans,7,2023
350907,Semboro,1,1,0,low,100,kmeans,8,2023
350907,Semboro,1,1,0,low,100,kmeans,9,2023
350907,Semboro,0,0,0,low,100,kmeans,10,2023
350907,Semboro,0,0,0,low,100,kmeans,11,2023
350907,Semboro,0,0,0,low,100,kmeans,12,2023
350907,Semboro,1,1,0,low,100,kmeans,1,2024
350907,Semboro,2,2,0,low,99,kmeans,2,2024
350907,Semboro,0,0,0,low,100,kmeans,3,2024
350907,Semboro,1,1,0,low,100,kmeans,4,2024
350907,Semboro,1,1,0,low,100,kmeans,5,2024
350907,Semboro,2,1,0,low,99,kmeans,6,2024
350907,Semboro,0,0,0,low,100,kmeans,7,2024
350907,Semboro,0,0,0,low,100,kmeans,8,2024
350907,Semboro,1,1,0,low,100,kmeans,9,2024
350907,Semboro,1,1,0,low,100,kmeans,10,2024
350907,Semboro,0,0,0,low,100,kmeans,11,2024
350907,Semboro,0,0,0,low,100,kmeans,12,2024
350908,Puger,4,4,0,high,97,kmeans,1,2020
350908,Puger,6,6,0,high,95,kmeans,2,2020
350908,Puger,4,4,0,high,97,kmeans,3,2020
350908,Puger,5,5,0,high,96,kmeans,4,2020
350908,Puger,2,2,0,high,99,kmeans,5,2020
350908,Puger,5,5,0,high,96,kmeans,6,2020
350908,Puger,4,4,0,high,97,kmeans,7,2020
350908,Puger,0,0,0,low,100,kmeans,8,2020
350908,Puger,3,3,0,high,98,kmeans,9,2020
350908,Puger,7,7,0,high,94,kmeans,10,2020
350908,Puger,2,2,0,high,99,kmeans,11,2020
350908,Puger,1,1,0,high,100,kmeans,12,2020
350908,Puger,5,5,0,high,96,kmeans,1,2021
350908,Puger,6,6,0,high,95,kmeans,2,2021
350908,Puger,4,4,0,high,97,kmeans,3,2021
350908,Puger,8,8,0,high,93,kmeans,4,2021
350908,Puger,3,3,0,high,98,kmeans,5,2021
350908,Puger,7,7,0,high,94,kmeans,6,2021
350908,Puger,5,5,0,high,96,kmeans,7,2021
350908,Puger,4,3,0,high,97,kmeans,8,2021
350908,Puger,2,2,0,high,99,kmeans,9,2021
350908,Puger,3,3,0,high,98,kmeans,10,2021
350908,Puger,4,2,0,high,97,kmeans,11,2021
350908,Puger,6,1,0,high,95,kmeans,12,2021
350908,Puger,5,4,0,high,96,kmeans,1,2022
350908,Puger,5,3,0,high,96,kmeans,2,2022
350908,Puger,2,2,0,high,99,kmeans,3,2022
350908,Puger,2,2,0,high,99,kmeans,4,2022
350908,Puger,4,4,0,high,97,kmeans,5,2022
350908,Puger,1,1,0,high,100,kmeans,6,2022
350908,Puger,4,2,0,high,97,kmeans,7,2022
350908,Puger,2,1,0,high,99,kmeans,8,2022
350908,Puger,6,6,0,high,95,kmeans,9,2022
350908,Puger,2,2,0,high,99,kmeans,10,2022
350908,Puger,0,0,0,low,100,kmeans,11,2022
350908,Puger,0,0,0,low,100,kmeans,12,2022
350908,Puger,3,3,0,high,98,kmeans,1,2023
350908,Puger,3,3,0,high,98,kmeans,2,2023
350908,Puger,1,1,0,high,100,kmeans,3,2023
350908,Puger,2,2,0,high,99,kmeans,4,2023
350908,Puger,4,3,0,high,97,kmeans,5,2023
350908,Puger,4,4,0,high,97,kmeans,6,2023
350908,Puger,1,1,0,high,100,kmeans,7,2023
350908,Puger,1,1,0,high,100,kmeans,8,2023
350908,Puger,2,0,0,high,99,kmeans,9,2023
350908,Puger,3,1,0,high,98,kmeans,10,2023
350908,Puger,2,2,0,high,99,kmeans,11,2023
350908,Puger,0,0,0,low,100,kmeans,12,2023
350908,Puger,1,2,0,high,100,kmeans,1,2024
350908,Puger,3,2,0,high,98,kmeans,2,2024
350908,Puger,2,2,0,high,99,kmeans,3,2024
350908,Puger,4,3,0,high,97,kmeans,4,2024
350908,Puger,1,1,0,high,100,kmeans,5,2024
350908,Puger,3,3,0,high,98,kmeans,6,2024
350908,Puger,3,3,0,high,98,kmeans,7,2024
350908,Puger,1,1,0,high,100,kmeans,8,2024
350908,Puger,0,0,0,low,100,kmeans,9,2024
350908,Puger,3,3,0,high,98,kmeans,10,2024
350908,Puger,0,0,0,low,100,kmeans,11,2024
350908,Puger,0,0,0,low,100,kmeans,12,2024
350909,Bangsalsari,4,4,0,high,97,kmeans,1,2020
350909,Bangsalsari,4,4,0,high,97,kmeans,2,2020
350909,Bangsalsari,6,5,0,high,95,kmeans,3,2020
